,采购项目名称,品目,采购单位,行政区域,公告时间,获取招标文件时间,招标文件售价,获取招标文件的地点,开标时间,开标地点,预算金额,项目联系人,项目联系电话,采购单位地址,采购单位联系方式,代理机构名称,代理机构地址,代理机构联系方式,附件1,附件2,Date,本项目招标公告日期,中标日期,评审专家名单,总中标金额,提交文件截止时间,资格审查日期,获取谈判文件的地点,获取谈判文件的时间,获取磋商文件时间,获取磋商文件地点,响应文件递交时间,响应文件递交地点,响应文件开启时间,响应文件开启地点,采购人,采购人地址,采购人联系方式,成交日期,谈判小组、询价小组成员、磋商小组成员名单及单一来源采购人员名单,总成交金额,首次公告日期,更正日期,附件3,附件4,定标日期,评标委员会成员名单,报名时间,报名地点,附件5,谈判小组、询价小组成员名单及单一来源采购人员名单
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191218_13590936.htm,盘山县全覆盖拉网式农村环境整治项目（小型污水处理设施建设）（胡家镇项目区）,工程/构筑物施工/环保工程施工/污水处理工程施工,盘山县新农村建设有限公司,盘山县,2019年12月18日  10:54,,,,,,,王女士,024-31225242,盘山县新农村建设有限公司,梁先生、15142711970,辽宁华为招标有限公司,沈阳市和平区民主路225号龙生大厦1701室/盘锦市六里河桥北200米路东辽宁华为招标有限公司盘锦分公司（众合广告楼上二楼）,王女士、024-31225242,,,2019年12月18日 10:54,2019年11月27日,2019年12月17日,"孙新宇、郑敏丽、陈东平、潘彩荣、梁斌
",￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201511/t20151102_6068357.htm,永兴县城乡安全引供水和“两区四园”污水处理PPP项目,服务/环境服务/水污染治理服务/污水治理及其再生利用服务,,湖南省,2015年11月02日  11:01,,,,,,￥40555.28万元（人民币）,曾先生,183-7352-7569,,,北京金准咨询有限责任公司,长沙市五一路249号湘域中央4栋B座2606室,郭小姐 18390944541,永兴项目 单一来源采购公示.docx,,2015年11月02日 11:01,,,,,,,,,,,,,,,永兴银都投资建设发展（集团）有限公司,永兴县财政局,曾先生183-7352-7569,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201705/t20170525_8293762.htm,河池市大任产业园污水管网工程、河池市大任产业园江南污水处理厂（一期）工程,工程/其他建筑工程,河池市国有资产投资经营有限责任公司、广西河池市美华投资有限公司,金城江区,2017年05月25日  16:13,,,,,,,曾工,0778-2710666,河池市公路管理局住宅小区D-08号,曾工     0778-2710666,广西鼎策工程顾问有限责任公司,河池市文化广场金泰豪庭观岚阁B座1705室,余工    0778-2273705,美华中标公示.doc,,2017年05月25日 16:13,2017年05月25日,2017年05月24日,专家评委：谭祖嵩、韦琳琳、梁健生、陶长群   业主评委：黄文,￥13736.379938 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190829_12788937.htm,商丘市第三污水处理厂二期工程施工与监理项目,,商丘新发环保科技有限公司,商丘市,2019年08月29日  16:35,,,,,,,代先生,0370-3158181,商丘市城乡一体化示范区富商大道1号10楼,0370-3158181,河南省政通招标有限公司,郑州市经三路与红专路交叉口绿洲商务516,15037095526,,,2019年08月29日 16:35,2019年08月05日,2019年08月29日,刘国政、常凤红、曹剑、焦玉、刘清立,￥254.800000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201507/t20150710_5541420.htm,,,,,,,,,,,,,,,,,,,,,2015年07月10日 16:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201903/t20190307_11721599.htm,商丘市第三污水处理厂二期工程勘察及设计项目,,商丘市城乡一体化示范区城市管理交通运输局,商丘市,2019年03月07日  12:03,,,,,,,朱女士,15037095526,商丘市北海路与阳光路交叉口向南600米路东,13503405505,河南省政通招标有限公司,郑州市经三路与红专路交叉口绿洲商务516,15037095526,,,2019年03月07日 12:03,2019年03月07日,2019年03月07日,孔庆节 潘红霞 冯伟 张玉华 陈燕,￥740.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201708/t20170802_8623937.htm,华容区污水处理PPP项目投资人采购（二次招标）,,鄂州市华容区住房和城乡建设局,华容区,2017年08月02日  21:52,,,,,,,邵冬,18808680225,鄂州市华容区,邵先生13972959463,湖北盛德工程造价咨询有限公司,鄂州市凤凰路39-1号,邵冬18808680225,,,2017年08月02日 21:52,,,,,2017年08月23日  10:00 ,"	2017年08月23日",,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/hubei/201912/t20191226_13648068.htm,,,,,,,,,,,,,,,,,,,,,2019年12月26日  08:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/neimenggu/201610/t20161031_7504119.htm,,,,,,,,,,,,,,,,,,,,,2016年10月31日  08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201907/t20190731_12580899.htm,锦屏县污水处理提升改造及乡镇村污水处理工程PPP项目服务,,锦屏县水务局,锦屏县,2019年07月31日  19:17, 2019年07月31日  09:00  至  2019年08月07日  17:00,￥0,在黔东南州公共资源交易中心（http://www.qdnggzy.cn/qdnztb/）,2019年08月21日  14:30,黔东南州公共资源交易中心,￥29110.880000万元（人民币）,杜可、陈嘉莉,0851-85776889,贵州省黔东南苗族侗族自治州锦屏县水务局,13885513432,贵州弘典工程建设咨询有限公司,贵阳市观山湖区世纪金源购物中心商务楼B座17楼,0851-85776889 ,,,2019年07月31日 19:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201902/t20190202_11609382.htm,五莲县污水处理扩建及提升改造PPP项目,,五莲县住房和城乡规划建设局,日照市,2019年02月02日  15:07,详见公告正文,详见公告正文,详见公告正文,2019年03月05日  09:30,,详见公告正文,详见公告正文,详见公告正文,详见公告正文,详见公告正文,五莲县莲山工程招标有限公司,详见公告正文,详见公告正文,,,2019年02月02日 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201710/t20171017_9003797.htm,武平县乡镇污水处理站及配套管网工程PPP项目,,武平县住房和城乡规划建设局,武平县,2017年10月17日  23:00,,,,,,,钟先生,0597-4822686,武平县平川镇南门塅碧水路2号,钟先生   0597-4822686,福建省招标采购集团有限公司,福州市鼓楼区洪山园路68号招标大厦,张先生、谢先生   0591-28366616、28302123,资格预审公告.docx,,2017年10月17日 23:00,,,,,2017年11月08日  09:00 ,"	2017年11月08日",,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191105_13263886.htm,阿克苏经济技术开发区污水处理厂建设PPP项目,服务/其他服务,阿克苏经济技术开发区管理委员会,阿克苏市,2019年11月05日  16:57,,,,,,,王瑞,18196301432,18609975977,朱金萍,中通建设工程管理有限公司,阿克苏市南大街信合大厦A座10楼,18699723681（彭东） 18999072843（曾燕）,,,2019年11月05日 16:57,2019年09月09日,2019年10月28日,赵彩云、邝斌、陈焱、梁勤、张岚、张玲成、朱金萍,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/oss/download?uuid=163277FCB90580967336536575E4F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/oss/download?uuid=9775BFA1D6A484C0AF0A49E1D3759A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201902/t20190219_11649438.htm,沙库车经济技术开发区工业污水处理厂工程PPP项目合同公示,工程/构筑物施工/环保工程施工/污水处理工程施工,库车经济技术开发区管理委员会规划建设环保局,新疆维吾尔自治区,2019年02月19日  20:25,,,,,,,孙老师,18001131017,库车经济技术开发区管理委员会规划建设环保局,海建刚  15003045789,北京国际工程咨询有限公司,乌鲁木齐解放北路222号天城广场（万宴城）18F,孙老师18001131017,库车污水PPP合同20190125.docx,库车污水厂中标、成交结果公示.pdf,2019年02月19日 20:25,2018年11月16日,2018年12月26日,董江华、刘辉、袁春富、肖浩、董新智、刘芳、尹新华、赵春梅、许西宁,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,合同公示.docx,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/shaanxi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201612/t20161214_7737800.htm,,,,,,,,,,,,,,,,,,,,,2016年12月14日 11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201901/t20190130_11595047.htm,陕西省西安市周至县农村生活污水治理工程PPP项目（一期） 社会资本招标,,西安市周至县水务局（本级）,周至县,2019年01月30日  19:00, 2019年01月31日  09:00  至  2019年02月11日  05:00,￥500,陕西省西安市雁南五路1868号曲江影视大厦10层,2019年02月28日  09:00,陕西省西安市雁南五路1868号曲江影视大厦10层,￥17038.470000万元（人民币）,郭工,029-81204674,西安市周至县水务局,13659213678,中科标禾工程项目管理有限公司,西安市丈八一路汇鑫IBC大厦A座2306室,029-81204674,西安市周至县农村生活污水治理工程PPP项目（一期）-社会资本采购.docx,,2019年01月30日 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/shaanxi/201711/t20171116_9170353.htm,,,,,,,,,,,,,,,,,,,,,2017年11月16日  09:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201909/t20190910_12872514.htm,宜川县城污水处理厂改扩建及三河两岸雨污分流 （仕望河段污水管网） 一期工程PPP项目社会资本方采购,,宜川县住房和城乡建设局,宜川县,2019年09月10日  11:11,,,,,,,刘海霞、马凌云,18091133200/17719735309,宜川县西郊街,0911-4622973,陕西华鼎工程咨询集团有限公司,延安市枣园路圣都花园C区10楼,18091133200/17719735309,报价.pdf,宜川县城污水处理厂改扩建及三河两岸雨污分流（仕望河段污水管网）一期工程PPP项目社会资本采购招标文件.doc,2019年09月10日 11:11,2019年07月31日,,,,,,,,,,,,,,,,,2019年09月10日,韩东峰、闫东丽杨艳娥马爱香张大伟,￥12265.730000 万元（人民币）,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201610/t20161025_7480518.htm,,,,,,,,,,,,,,,,,,,,,2016年10月25日 16:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/yqzbgg/201610/t20161008_7399445.htm,,,,,,,,,,,,,,,,,,,,,2016年10月08日 15:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201705/t20170519_8264317.htm,,,,,,,,,,,,,,,,,,,,,2017年05月19日 11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201803/t20180312_9657078.htm,,,,,,,,,,,,,,,,,,,,,2018年03月12日 16:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/anhui/201801/t20180103_9430056.htm,,,,,,,,,,,,,,,,,,,,,2018年01月03日  08:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191209_13525126.htm,琼中县富美乡村水环境治理项目（第一批）工程结算审核服务,,琼中黎族苗族自治县农村生活污水处理PPP项目服务中心,琼中黎族苗族自治县,2019年12月09日  18:00, 2019年12月09日  08:30  至  2019年12月16日  17:30,￥200,http://zw.hainan.gov.cn/ggzy/,2019年12月30日  14:40,海南省公共资源交易服务中心（海口市国兴大道9号）207开标室,￥108.220000万元（人民币）,熊思智,13698960010,琼中县营根镇,0898-86222418,海南中知项目管理有限公司,海南省海口市龙华区玉沙路21号玉沙广场2栋1702房,0898-68533821,,,2019年12月09日 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/specialtopic/pppzt/news/201604/t20160415_6677743.htm,,,,,,,,,,,,,,,,,,,,,2016年04月15日  09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201906/t20190617_12272953.htm,城北污水处理厂扩容提标工程PPP项目中标结果公告,,阳江市城市管理和综合执法局,广东省,2019年06月17日  10:05,,,,2019年04月30日  10:00,,￥0.000000万元（人民币）,林良明,0662-3410122,阳江市江城区马南垌桔子北路23号,阳江市城市管理和综合执法局,谷德中交咨询（广州）有限公司,广州市天河区黄埔大道路159号7F房,020-85262454,,,2019年06月17日 10:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201911/t20191120_13375714.htm,随州市曾都区星光三路至交通大道段污水管网建设项目,工程/建筑安装工程/供水管道工程和下水道铺设,随州市曾都宏图建设开发有限公司,曾都区,2019年11月20日  11:23,,,,,,,秦磊 ,0722-3312559,随州市曾都区孔坡佳苑小区东大门,秦磊    0722-3312559,武汉智盛博工程咨询管理有限公司,曾都区擂鼓墩大道87号阳光水岸小区三栋白云湖堤,何经理   0722-3818699,城北污水处理厂星光三路至交通大道润力段污水管网建设项目磋商文件.pdf,,2019年11月20日 11:23,2019年11月06日,,,,,,,,,,,,,,,,,2019年11月20日,章云霄（磋商小组组长）、李杨、夏宗贵,￥104.700000 万元（人民币）,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201810/t20181024_10959986.htm,剑河县城乡污水处理及配套管网工程PPP项目,,剑河县水务局,剑河县,2018年10月24日  16:38,,,,,,,杨洋,18085502962,剑河县革东镇县府路15号,18085502962,大成工程咨询有限公司,凯里市市府路12号,null,,,2018年10月24日 16:38,,,,,2018年11月15日  14:30 ,"	2018年11月15日",,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201903/t20190319_11777900.htm,河北临城经济开发区东西区污水处理厂及配套管网工程勘察设计,,工业园区管委会,临城县,2019年03月19日  17:18,,,,,,,徐佩世,0311-83999108,临城经济开发区,13784907796,河北宏盛招标有限公司,石家庄市桥西区槐安西路中苑商务大厦D座1404室,0311-83999108,,,2019年03月19日 17:18,2019年02月26日,2019年03月19日,尹京璞、李英杰、刘现茹、贺占敏、翟永刚,￥343.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201909/t20190927_13007866.htm,广州海珠（丰顺）产业转移工业园污水处理厂一期工程及配套管网工程委托运营项目（招标文件编号：GDQY19FSFG07011）中标公告,,广州海珠丰顺产业转移工业园管理委员会,梅州市,2019年09月27日  17:34,,,,,,,廖先生,0753-6181802,广东省丰顺县埔寨镇五里亭,广州海珠丰顺产业转移工业园管理委员会,广东千易商务咨询代理有限公司,梅州市梅江区客都大道东汇城写字楼D2栋10楼1016号,0753-2223126,,,2019年09月27日 17:34,2019年09月25日,2019年09月27日,陈虹、丘斌、刘柏芹、黄小红、陈燕玲、饶拱炳、谢旭东,￥11233.400000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/agency/md/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201704/t20170426_8166335.htm,双滦区污水处理厂经营权转让、提标、改造工程PPP项目,,承德市中保水务有限公司,双滦区,2017年04月26日  17:53, 2017年04月25日  13:31  至  2017年05月02日  13:31,￥1000,本项目采用网上发售文件，不接受现场发售（详见备注）,2017年05月16日  14:00,承德市双滦区双滦区公共资源交易中心开标室,￥.000226万元（人民币）,王增强,18903316898,双滦区双塔山镇白庙子村,0314-4320028,石家庄中宇工程造价师事务所有限责任公司,石家庄市大经街嘉鲤商务中心B座12楼,0311-86076045,,,2017年04月26日 17:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201704/t20170407_8087321.htm,西吉县污水处理厂提标改造工程（PPP）项目单一来源方式采购,,西吉县城乡建设和环境保护局,西吉县,2017年04月07日  13:02,,,,,,,张磊,13639503582,西吉县,联系人：？王宏忠？？？？？电话：13469544546,南京卓远资产管理有限公司,森林半岛4-4公寓806,张磊,资格预审公告-20170406 (1).docx,,2017年04月07日 13:02,,,,,2017年04月27日  14:30 ,"	2017年04月27日",,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190624_12321153.htm,新安县乡镇污水处理厂改造工程设计及施工,,新安县水务发展集团有限公司,新安县,2019年06月24日  15:26,,,,,,,*,*,新安县老城新安宾馆8楼,13837907575,德汇工程管理（北京）有限公司,洛阳市中州中路329号丹枫大饭店14楼写字间1402,0379-63217618,,,2019年06月24日 15:26,2019年05月27日,2019年06月24日,张魁（业主代表）、郭湘（业主代表）、赵士英（组长）、郑伟、刘清怡、焦阳、范少芳,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201708/t20170825_8750109.htm,孝昌县乡镇生活污水治理PPP项目,,孝昌县城乡建设局,孝昌县,2017年08月25日  18:11,,,,,,,余工,18986450610,孝昌县花园大道孝昌县城乡建设局,汪洋；18707299988,浙江建安工程管理有限公司,孝感市交通西路全洲约克镇南5栋2号门三楼（孝南规划局三楼）,联系人：余工              电话：18986450610,孝昌乡镇污水处理招标公告.doc,,2017年08月25日 18:11,,,,,2017年09月20日  09:30 ,"	2017年09月20日",,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201904/t20190422_11945151.htm,临江市污水厂提标改造及中水回用工程PPP项目,服务/其他服务,临江市住房和城乡建设局,临江市,2019年04月22日  12:08,,,,,,,张工,0431-81639538,临江大街278号,0439-5219637,阶梯项目咨询有限公司,0431-81639538,张工,,,2019年04月22日 12:08,2019年01月15日,2019年04月22日,解志伟、姚李梅、刘凤军、王淑杰、秦勇、徐民、高世举、孙海峰,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201811/t20181129_11234361.htm,宾西经济技术开发区污水处理厂升级改造PPP项目,工程/修缮工程/其他建筑物、构筑物修缮,宾西经济技术开发区管理委员会城市建设局,哈尔滨市,2018年11月29日  17:01,,,,,,,许维成 ,0451-56150394,哈尔滨市宾县宾西镇兴宾大道1号,许维成  0451-56150394,国信招标集团股份有限公司,哈尔滨市南岗区长江路51号604室,张永强 0451-82312345,PPP合同.pdf,宾西经济技术开发区污水处理厂升级改造PPP项目预中标结果公示.docx,2018年11月29日 17:01,2018年05月10日,2018年11月29日,于垚、关喆、孙晓平、高丽婧、包轶、李明、郭秋玲,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180918_10723291.htm,平房区（哈经开区）资产评估中介服务机构和财务审计中介服务机构备选库入围项目,"服务/商务服务/资产及其他评估服务,服务/商务服务/审计服务",哈尔滨经济技术开发区管理委员会,黑龙江省,2018年09月18日  17:46,,,,,,,王先生,0451-82322152、82346678转8005,哈尔滨市平房区,于先生0451-86522728,黑龙江东誉项目管理咨询有限公司,哈尔滨市南岗区大顺街20号,王先生0451-82322152、82346678转8005,,,2018年09月18日 17:46,2018年08月27日,2018年09月18日,赵彦军、毕雅娟、安晓洁、张喜娟、吕薇,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
